ID,User,date,review,rating,type
6,ngphuonglinh2208,"2024-05-05 18:52 | Phân loại hàng: Quần Jean,M",Chất liệu: VảiĐúng với mô tả: 100%Màu sắc: DenÔi dồi ôi quần đẹp lắm m.n ạ. Mà mỗi tội là nó hơi dài với t. Chứ lên hình cũng đẹp. Mặc ở ngoài cũng đẹp.,,normal
4,ngthtthuy,"2024-06-10 22:50 | Phân loại hàng: Chun buộc tóc,S",,,normal
11,nguyen6_12,2023-04-08 12:12 | Phân loại hàng: Hồng - S,"Chất liệu: như hìnhQuần đẹp như hình nên chất lượng khỏi phải bàn , mik m52 40kg mặc sz S hơi rộng và dài , nhưg có thể đem cắt bớt , tóm lại là quần rất đẹp 😘😘",,normal
20,nguyen_thi_tuyet_hong,"2020-01-11 13:08 | Phân loại hàng: Đen,XL","Quần vô cùng vừa vặn luôn, rất xinh nữa. Hơi vô duyên nhưng mọi người ghé qua Lac Hong University ủng hộ cho nhóm mình với nha 💓 Đã ủng hộ shop nhiều và sẽ còn tiếp tục nữa, rất hài lòng luôn 😁",,normal
4,nguyendaomyhan,"2023-10-13 13:10 | Phân loại hàng: Xám Đen,S","Đúng với mô tả: đúngChất liệu: ko biếtMàu sắc: xám đenForm quần đẹp mà vải hơi mỏng, phần đáy bị xấu nhưng vẫn oke nên cho 5 sao",,normal
6,nguyenduchuynguyenthitieuyen,"2022-11-14 17:06 | Phân loại hàng: Trắng,L",áo xinh shop rep nhanh tư vấn cũng nhiệt tình bận ở sg vẫn oke nhooo chinh lắm,,normal
11,nguyenhothuthuy2,2023-11-15 17:55 | Phân loại hàng: Đen - M,"Màu sắc: quần dày, đẹp đúng như miêu tả",,normal
10,nguyenkhanhlinh707,"2023-08-11 15:02 | Phân loại hàng: QUẦN JEAN NHÚNG,S",Chất liệu: jeanĐúng với mô tả: giống hình 100%Chất lượng lắm nhe mấy keo Recomment con quần này🫶🏻 11/10₫ luôn nhá,,normal
17,nguyenkhoihaaa,"2023-02-08 00:59 | Phân loại hàng: Đen,M",,,normal
17,nguyenlinhdan204,"2022-12-09 11:48 | Phân loại hàng: Đen,M",Xinh đẹp tuyệ tvoiwf xin cảm ơn shop đã đưa ra dản phẩm này idoekfkf,,normal
17,nguyenminhanh8166,"2023-04-08 11:53 | Phân loại hàng: Đen,XL","Quần ổn vải đẹp không phải dù đâu, túi quần bị rách 1 lỗ nhỏ nhma ở trong nên ksao=)) m7 mặc sizeXl auke lam nhaa",,normal
11,nguyenmy082002,2022-10-01 13:52 | Phân loại hàng: Nâu Rêu - L,quá đẹp bà kon ơi mình eo 72 mông 100 size L vừa y nha,,normal
4,nguyenquynhgiao1302,"2024-01-30 12:31 | Phân loại hàng: Chun buộc tóc,M",Áo đẹp lắm nha mua giá này đáng tiềnnn mặc bao cháyyyyy,,normal
18,nguyenthikimkhuyen,"2023-08-27 15:28 | Phân loại hàng: Pennes,M",,,normal
11,nguyenthuhue1802,2022-07-13 10:01 | Phân loại hàng: M,"Chất liệu: okMàu sắc: okĐúng với mô tả: rất đẹpQuần đẹp lắm lắm luôn ấy ạ, rất giống hình nhé. Mk m6,50kg size M",,normal
10,nhadinh136,"2024-01-07 15:48 | Phân loại hàng: QUẦN JEAN NHÚNG,L","Đúng với mô tả: đúngSản phẩm như hình, có cái m nhắn tin cho shop mà kh trả lời nên hàng mua về khá rộng. Nhưng vẫn chấp nhận được , tạm cho 5*",,normal
13,nhi3498,"2023-09-16 16:28 | Phân loại hàng: 2,M",Chất liệu: đen xámMàu sắc: chất liệu tôtĐúng như hình mng nênn mua ạ,,normal
18,nhi3498,"2023-09-16 16:28 | Phân loại hàng: California,M","Chất liệu: thun co giãnĐúng với mô tả: đúng như hìnhMàu sắc: tramgwsĐồ dẹp lắm💋🍃, mng nên mua ạ",,normal
11,nhiendo,2023-06-02 21:23 | Phân loại hàng: Hồng - XL,Quần đẹp xuất sắc lun nhe. Từ phom dáng đến chất vải. Siêu ưng lun,,normal
13,nhihoang344,"2023-03-11 00:03 | Phân loại hàng: 7,M","Áo xinh nha, vải co giãn tốt, hình in nét, đáng tiền lắm, mà shop ship hàng cũng siêu nhanh luôn 👍💯",,normal
14,nhimbae,"2022-11-04 17:31 | Phân loại hàng: Áo Lưới Trắng,M",Chất liệu: vảiMàu sắc: trắngĐúng với mô tả: đúngÁo xinh xỉu nha mua đi mọi người đẹp lắm với thời tiết này thì quá ư là hợp lí,,normal
11,nhiphmnhuyn,2023-02-25 10:36 | Phân loại hàng: Xanh Rêu - L,"Chất liệu: cottonMàu sắc: xanh rêuĐúng với mô tả: i hệt lunquần xinh nhắm í, sốp nhiệt tình, ship nhanh iu nhắm 🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻",,normal
6,nhka_katie,"2024-06-16 17:28 | Phân loại hàng: Xanh Denim,M","Chất liệu: jeanQuần đẹp nha, màu cũng okila, sốp dth tư vấn nhiệt tình, size chuẩn",,normal
15,nhuhoanh0965,2018-09-27 11:35,Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh Shop phục vụ rất tốt,,normal
20,nhung.nhing,"2020-07-01 12:06 | Phân loại hàng: Đen,L",,,normal
17,nhungngo2001,"2022-12-08 19:53 | Phân loại hàng: Đen,S","Chất liệu: kaki đũiMàu sắc: đenĐúng với mô tả: đúng mô tảHàng đẹp ,giao nhanh, shop đóng hàng cẩn thận",,normal
12,nhut20044,"2024-05-08 17:57 | Phân loại hàng: 8,L",Màu sắc: trangĐúng với mô tả: y hinhShop giao hang nhanh dong goi can than form váy đep ung í lăm lun,,normal
17,nhuynguyen253,"2023-02-15 10:59 | Phân loại hàng: Đen,S","vải đẹp, mặc không bị cứng khó chịu, form chuẩn Đúng tầm giá, nên mua",,normal
17,nmanh1403,"2022-12-25 08:48 | Phân loại hàng: Đỏ,S",Chất liệu: emMàu sắc: emĐúng với mô tả: khôngI’m so tired and I feel bad I have a headache so I’m not really hungry and I’m lazy but I don’t know if I’m not done yet lol I have to paid a couple more to get,,normal
20,nngayun,"2024-05-23 07:26 | Phân loại hàng: Đen,L",,,normal
4,nnminh0107,"2024-02-16 12:53 | Phân loại hàng: Chun buộc tóc,S",mua cho mẹ mẹ rất ưng mẹ tớ mặc áo hồng nhe 40 tuổi rồi mà xì tin quá tr hi ha,,normal
10,nnminh0107,"2024-02-16 12:53 | Phân loại hàng: QUẦN JEAN NHÚNG,L",mua cho mẹ mẹ rất ưng mẹ tớ mặc áo hồng nhe 40 tuổi rồi mà xì tin quá tr hi ha,,normal
11,nopunncutee,2022-08-14 22:26 | Phân loại hàng: M,"shop giao hàng khá nhanh form quần lên chuẩn đẹp, mix với crop top bao đỉnh",,normal
12,npdling,"2023-04-21 16:10 | Phân loại hàng: 11,XL",rất đẹp ạ đúng size đúng mẫu nhìn rất cưng cam ơn shop rất nhìu ạ,,normal
16,npt_2007,"2024-04-01 19:10 | Phân loại hàng: Quần Ribbon Xám,L",Màu sắc: totChất liệu: tôtĐúng với mô tả: tỏ📣 📣 Bác nào biết thành phố Bắc Ninh địa điểm nào giặt sấy uy tín ko chỉ em với ạ. Em cảm ơn ạ ạ ạ0942039032Thôn giáo tri phương tiên du bắc nivhChet mẹ roi vừa di sạc xe làm vỡ mẹ ns cái bình nước0335757207Dm thề t mắc cay son này vừa về son kia mất,,normal
11,nqdat21,2023-03-06 10:30 | Phân loại hàng: Xanh Rêu - XL,Quần đẹp Chất lượng siêu tốt Nhưng chỉ chê cách xử lí đơn hàng của phía shop Thiếu rõ ràng trong việc cập nhật đơn hàng cho mình Vẫn đánh giá 5 sao :v,,normal
11,ntat.gojosatoru,2022-12-30 17:53 | Phân loại hàng: Nâu Rêu - S,Chất liệu: kakiMàu sắc: nâu rêuĐúng với mô tả: 100%,,normal
12,nttngan2311,"2022-10-21 10:35 | Phân loại hàng: 2,S","Chất liệu: kakiMàu sắc: đenĐúng với mô tả: đúngChân váy đẹp, nhưng hơi dài một xíu so với mình tại mình chân ngắn, shop giao nhanh, tư vấn nhiệt tình, nên mua nha mọi người ơi",,normal
16,nvqp5xwmq0,"2024-04-09 12:32 | Phân loại hàng: Quần Ribbon Xám,XL",,,normal
6,o*****y,"2024-06-15 00:32 | Phân loại hàng: Quần Jean,M",,,normal
4,o86usi_zj4,"2024-05-20 09:59 | Phân loại hàng: Xám Đen,L",,,normal
11,odinperfume_,2023-03-13 20:05 | Phân loại hàng: Xanh Rêu - XL,Đợi hơi lâu nhưng quần xinh lắm luon Tiền nao của đó. Vải đẹp lắm,,normal
10,okiu7sq_qj,"2024-06-19 04:43 | Phân loại hàng: QUẦN JEAN NHÚNG,S",Màu sắc: ggBạn nhận định thế nào về việc Việt Nam vẫn đang nơi lỏng chính sách tiền tệ giảm lãi suất cho các doanh nghiệp thay vì ổn định vĩ mô trong khi lạm phát quý 1/2024 khoảng 4% và tỷ giá của VNĐ so với USD là đang khá cao khoảng 25.400đ=1usd,,normal
10,p*****0,"2023-06-08 11:49 | Phân loại hàng: ÁO CROPTOP HOA,L",,,normal
4,p*****3,"2024-01-05 15:21 | Phân loại hàng: Xám Đen,XL",,,normal
10,p*****4,"2023-06-26 20:58 | Phân loại hàng: QUẦN JEAN NHÚNG,XL",,,normal
17,p*****4,"2023-01-17 12:03 | Phân loại hàng: Đen,L",,,normal
13,p*****5,"2022-12-27 23:46 | Phân loại hàng: 6,XL",,,normal
6,p*****6,"2024-03-28 18:55 | Phân loại hàng: Quần Jean,S",,,normal
4,p*****9,"2024-05-07 21:28 | Phân loại hàng: Xám Đen,S",,,normal
6,p*****h,"2022-11-27 21:53 | Phân loại hàng: Trắng,XXL",,,normal
11,p*****o,2023-03-27 23:48 | Phân loại hàng: Xanh Rêu - XL,,,normal
10,p53quduzyi,"2023-04-20 13:18 | Phân loại hàng: QUẦN JEAN NHÚNG,S","Đúng với mô tả: quần okMàu sắc: hơi ngả ngả, ố ố do thiết kếChất liệu: jeans1m5 38kg mặc size S bị dài, phải đi cắt 10cm nma quần đẹp, nên mua",,normal
10,pandavoi,"2024-06-12 21:36 | Phân loại hàng: QUẦN JEAN NHÚNG,S",đẹp - chất mặc dễ chịu,,normal
2,parkmeemee,"2024-06-19 00:35 | Phân loại hàng: Áo Trễ Vai Đen,XL",,,normal
11,phamhonganh12345,2023-05-25 10:12 | Phân loại hàng: Xanh Rêu - M,"Màu sắc: xanh rêuChất liệu: dày dặnĐúng với mô tả: đúngSiêu dày dặn , đẹp . Hàng giao hơi lâu....",,normal
11,phamtantai123456789,2023-04-15 05:42 | Phân loại hàng: Kem - L,"Chất liệu: vải kakiMàu sắc: beĐúng với mô tả, size L mặc vừa phủ giày quá đẹp!!!!!",,normal
10,phamtuyetha.0701,"2024-07-13 02:14 | Phân loại hàng: Áo Hoa,L",Đúng với mô tả: yesMàu sắc: trắng kemĐẹp lắm nhma hơi rộng :< biết z mua size bé hơn tí huhejsjbd,,normal
20,phan_dung.1309,"2021-01-08 09:15 | Phân loại hàng: Đen,S",trời áo bò siu đẹpp luôn quần chất mát ❤️,,normal
10,phan_nhu_96,"2023-04-27 15:42 | Phân loại hàng: QUẦN JEAN NHÚNG,S",Chất liệu: jeanĐúng với mô tả: giống 90%Màu sắc: cũng tạmEo sz s tầm 65 là ok. Mình m55 45kg mặc vừa i. Nhưng nếu bạn nào muốn thoải mái thì nên đặt sz M đi. Chứ này mặc vừa i ăn no là căng cứng luôn á 🤣,,normal
10,pheonhoemi,"2023-05-27 12:19 | Phân loại hàng: ÁO CROPTOP HOA,S","xinh lắmmm nhaa, rất đáng tiền, shop cũng tư vấn nhiệt tìnhhh, 10 điểmmm.",,normal
6,phhtran__,"2024-03-28 19:55 | Phân loại hàng: Quần Jean,M","quần vải đẹp nha mn, tui m55 mặc hơi dài, đi cắt lên xíu nhma k bị mất form, mặc lên xinh xĩu, y chang mẫu lun",,normal
11,phngtrn283,2023-03-26 20:28 | Phân loại hàng: Xanh Rêu XXL,Chất liệu: khakiMàu sắc: xanh rêuQuần đẹp lắm mn người ơi nên mua nha mình m7 64kg mặc size XXL hơi rộng bụng xíu nhma có đai nên vẫn ổn ảnh mình chụp các bạn tham khảo,,normal
18,phunghuebinh333,"2022-12-12 21:28 | Phân loại hàng: 5,L","Giá có hơi chát nhưng mà bù lại đẹp xuất sắc lun tr ơi vải k bị mỏng k lộ hình in sắc nét , vải cũng chất lượng , nên mua tiền nào của đó. Đẹp quáaa",,normal
17,phungnguyenquynhhuong,"2022-12-23 09:36 | Phân loại hàng: Đen,M",Chất liệu: vải jj đó hơi thôMàu sắc: đenĐúng với mô tả: yeaHơi rộng tí do mình lùn ấy :) chứ size S r Quần đẹp túi quần rộng sâu Cạp cao dễ hack eo nói chung là OK,,normal
16,phuongdang_71,"2024-05-06 09:59 | Phân loại hàng: Full Set,M",,,normal
12,phuongnghinghi1812,"2022-10-12 15:52 | Phân loại hàng: 4,M",Biết shop qua ig có nhiều mẫu độc lạ hàng quảng châu mua ủng hộ đi,,normal
11,piin2002,2023-03-08 12:06 | Phân loại hàng: Xanh Rêu - S,Chất liệu: vải cottonMàu sắc: xanh rêuĐúng với mô tả: đúngHình ảnh chỉ mang tính chất minh hoạ nhưng mà hàng đẹp nhé,,normal
18,plinhhhdzvcl,"2024-04-04 20:33 | Phân loại hàng: Hình 8,L","vải đẹp nha chất lượng cao, shipper siêu cấp thân thiện có điều đóng hàng hơi lâu",,normal
17,q*****7,"2022-12-06 09:40 | Phân loại hàng: Đen,S",,,normal
20,q*****7,"2020-11-04 16:53 | Phân loại hàng: Đen,L",,,normal
12,qhuongnguyen2402,"2022-12-20 18:27 | Phân loại hàng: 3,M",váy đẹp lắm i hình lun,,normal
10,qtw2cy99br,"2023-08-27 00:47 | Phân loại hàng: Chun buộc tóc,L","sp tặng kèm, đc 3 cái màu khác nhau đựng trong túi zip. cũng ok",,normal
11,quang1123456,2023-02-20 12:06 | Phân loại hàng: Đen - XL,Quần xịn lắm nhâ mng lên mua,,normal
11,quangminh290705,2022-09-14 22:32 | Phân loại hàng: S,Chất lượng ok đã nhận hàng dùng ổn và không hư hỏng.,,normal
20,quangquang6688,"2021-02-02 19:08 | Phân loại hàng: Đen,S",Tạm ổn S r mà vẫn rộnggggggggggggggggggggggggggggggggggg,,normal
4,quyenle998,"2024-06-05 23:31 | Phân loại hàng: Chun buộc tóc,S",Shop đóng gói sản phẩm chắc chắn. Đặt bị rộng mặc vào hơi thùng thình tí nhưng vẫn xinh.,,normal
4,quynhngoctran,"2024-01-15 08:50 | Phân loại hàng: Xám Đen,S",Mua cái quần với giá này. Xong về tức kh ngủ được luôn á troief Mua quần size s mà tưởng size xl. Quần này rộng chac 90kg còn vừa,,normal
20,qynki_816,"2024-07-20 11:06 | Phân loại hàng: Áo đen,L",,,normal
13,r*****2,"2022-12-23 21:39 | Phân loại hàng: 6,S",,,normal
4,r*****6,"2023-11-18 20:20 | Phân loại hàng: Xám Đen,M","Quần 1 lớp, quá rộng nên mình muốn pass em quần này bạn nào cần thì nhắn mình nhé.2báo cáo",,normal
13,r*****s,"2023-05-22 11:39 | Phân loại hàng: 4,M",,,normal
17,realthienthi,"2023-01-15 01:32 | Phân loại hàng: Đen,M","Chất liệu: tốtMàu sắc: đenĐúng với mô tả: tốtSản phẩm rất tuyệt vời, shop chuẩn bị hàng và giao hàng nhanh, shipper thân thiện, 5 sao",,normal
11,roseeeeeee1102,2023-04-26 12:57 | Phân loại hàng: Xanh Rêu - S,Màu sắc: rêu xámChất liệu: kaki mềmQuần đẹp đúng mô tả nhiều chỉ thừa nhưng có mùi khét nhức đầu lắm,,normal
13,s*****0,"2023-02-26 13:27 | Phân loại hàng: 6,S",,,normal
6,s*****1,"2024-07-12 09:09 | Phân loại hàng: Quần Jean,L",,,normal
17,s*****1,"2023-01-22 19:57 | Phân loại hàng: Xanh Rêu,M",,,normal
11,s*****9,2022-09-20 19:03 | Phân loại hàng: S,,,normal
2,s*****h,"2024-03-30 15:10 | Phân loại hàng: Xanh,M",,,normal
17,sahijwi,"2023-01-16 11:44 | Phân loại hàng: Đen,S",,,normal
20,samminxx,"2020-07-10 18:18 | Phân loại hàng: Đen,XL","Chất vải xịn,tuy lúc mở ra thì có nhiều chỉ thừa nhưng ko sao vẫn ok,1m68 mặc quần vào rất cao ống quần hơi dài với mình.Nói chung là ổn ạ",,normal
20,sd7hw1ltmh,"2024-06-17 19:25 | Phân loại hàng: Đen,S",Màu sắc: đenĐúng với mô tả: đúng với hìnhChất liệu: dày nha kh mỏng rất xứng đáng để muaaaaaaaaa,,normal
17,sebastian3000,"2023-04-06 19:45 | Phân loại hàng: Xanh Rêu,XL",Màu sắc: màu đẹpMình mua theo size quần bình thường nhưng hơi rộng mà shop cũng đồng ý đổi cho mình. Tỵt vời,,normal
16,shaarmaainee,"2024-04-07 14:25 | Phân loại hàng: Quần Ribbon Xám,S",,,normal
20,silkyhair,"2020-03-11 18:15 | Phân loại hàng: Đen,M","Mấy mẫu pant suông luôn là toplist của mình, rất thích kiểu dáng ở đây!!!",,normal
17,sohyang592,"2023-04-20 19:06 | Phân loại hàng: Áo 3 Lỗ Xám,M","Đúng với mô tả: dungMàu sắc: xámChất liệu: khaki mềmMột em quần rất chất lượng Rcm mọi người nên mua nha, gất xinh đẹp. Mua nhiều sốp còn tặng combo qua tặng cho mình nữa, sẽ ủng hộ shop",,normal
6,sophiamin2k3,"2024-04-04 23:55 | Phân loại hàng: Quần Jean,S",Chất liệu: btMàu sắc: trắngĐúng với mô tả: đúngGiao hàng nhanh chất liệu vc oke mặc hơi rộng xíu hình ảnh chỉ mang tính chất nhận xu mong mọi người thông cảm cho mk,,normal
11,soulmyna95,2022-08-27 01:19 | Phân loại hàng: S,"Hàng okie, vải k quá dày, túi thật, quần hơi dài Hàng chờ hơi lâu Giao đúng mẫu Đủ số lượng Sẽ quay lại ủng hộ shop~",,normal
11,stdnlhn0u6,2022-07-08 00:27 | Phân loại hàng: S,"quần đẹp,hơi mỏng so với hình,thời gian đợi hơi lâu🥲",,normal
16,suchinhaanh1511,"2024-04-04 11:18 | Phân loại hàng: Full Set,M","Hàng đẹp, chất lượng, shop tư vấn rất nhiệt tình nha. Nên mua",,normal
16,suchinhaanh1511,"2024-05-09 09:09 | Phân loại hàng: Quần Hồng ( ORDER ),M",,,normal
15,susica,2018-12-26 21:25 | Phân loại hàng: Size M,Mặc dù thấy ảnh là quần lưng thun nhưng gửi về thì short jean lưng cao. May là vẫn mặc vừa và form đẹp.,,normal
17,susuem,"2023-06-05 20:46 | Phân loại hàng: Đen,L",Đúng với mô tả: đúngMàu sắc: đenQuần đẹp dáng quần rộng đẹp đáng mua,,normal
7,t*****0,"2021-02-04 21:55 | Phân loại hàng: Áo Vest,M",,,normal
12,t*****0,"2024-06-11 11:14 | Phân loại hàng: 13,XL",,,normal
14,t*****0,"2024-06-11 11:14 | Phân loại hàng: Áo Lưới Xám,XXL",,,normal
6,t*****1,"2024-04-15 21:48 | Phân loại hàng: Quần Jean,M",,,normal
10,t*****1,"2024-01-03 15:28 | Phân loại hàng: QUẦN JEAN NHÚNG,S",,,normal
11,t*****1,2023-05-09 11:36 | Phân loại hàng: Đen - M,,,normal
8,t*****2,"2023-05-11 11:32 | Phân loại hàng: Trắng,M",,,normal
10,t*****2,"2023-05-11 11:32 | Phân loại hàng: QUẦN JEAN NHÚNG,L",,,normal
10,t*****3,"2023-09-09 11:12 | Phân loại hàng: QUẦN JEAN NHÚNG,S",,,normal
4,t*****4,"2023-10-01 21:33 | Phân loại hàng: Xám Đen,S",,,normal
8,t*****4,"2023-07-11 16:51 | Phân loại hàng: Đen,S",,,normal
11,t*****4,2022-12-18 11:43 | Phân loại hàng: Nâu Rêu - S,,,normal
12,t*****4,"2023-06-07 14:16 | Phân loại hàng: 1,XL",,,normal
15,t*****4,2021-01-21 23:21,,,normal
4,t*****5,"2024-01-25 17:26 | Phân loại hàng: Xám Đen,L",,,normal
4,t*****5,"2024-05-24 11:55 | Phân loại hàng: Xám Đen,S",1m53 mặc hơi rộng xíu nhưng vẫn ok Có điều bạn mh mua ở đây từ trước chất quần khác Dáng cũng đẹp sx hơn giờ mh mua k đẹp bằng Chắc shop lấy hàng đợt này may khác 1báo cáo,,normal
11,t*****5,2023-01-10 15:59 | Phân loại hàng: Nâu Rêu - S,,,normal
17,t*****6,"2022-12-05 05:51 | Phân loại hàng: Đen,XL",,,normal
11,t*****7,2023-05-08 11:17 | Phân loại hàng: Xanh Rêu - S,,,normal
12,t*****7,"2023-07-24 13:57 | Phân loại hàng: 3,M",,,normal
13,t*****7,"2023-01-17 21:53 | Phân loại hàng: 5,S",,,normal
20,t*****7,"2023-01-17 21:53 | Phân loại hàng: Đen,S",,,normal
5,t*****a,"2024-05-13 12:28 | Phân loại hàng: Loe Không Ôm Đùi 2,XXL",,,normal
5,t*****a,"2024-05-18 15:00 | Phân loại hàng: Loe Không Ôm Đùi 2,XXL",,,normal
8,t*****a,"2024-05-18 14:58 | Phân loại hàng: Quà tặng,S",,,normal
17,t*****a,"2022-10-13 14:39 | Phân loại hàng: Đen,S",,,normal
2,t*****g,"2023-04-19 22:51 | Phân loại hàng: Xanh,L",,,normal
7,t*****g,"2023-04-19 22:51 | Phân loại hàng: Quần Tây,L",,,normal
17,t*****g,"2024-03-08 20:53 | Phân loại hàng: Xám,S",,,normal
13,t*****h,"2022-10-10 19:27 | Phân loại hàng: 4,S",,,normal
10,t*****i,"2023-10-06 21:14 | Phân loại hàng: ÁO CROPTOP HOA,M",,,normal
11,t*****i,2022-09-24 13:56 | Phân loại hàng: Nâu Rêu - S,,,normal
13,t*****l,"2023-09-06 06:37 | Phân loại hàng: 8,S",,,normal
11,t*****n,2022-08-14 00:00 | Phân loại hàng: S,,,normal
4,t*****u,"2023-10-07 20:32 | Phân loại hàng: Xám Đen,L","quần không giống mẫu mặc lắm, rộng thùng thình, mặc vào trông lùn hơn",,normal
11,t*****u,2023-06-18 19:20 | Phân loại hàng: Đen - S,,,normal
10,tab__,"2023-05-11 19:37 | Phân loại hàng: ÁO CROPTOP HOA,XL","bth mình mặc size L mà này order XL vx thấy hơi bé ạ, áo khá ngắn nx, nma vx xinh ạ",,normal
17,taetae30122003,"2022-12-16 16:39 | Phân loại hàng: Đen,XXL","Chất liệu: depSiêu siêu siêu đẹp luôn, mặc lên cực tôn dáng, đúng với ảnh mẫu không khác tí gì, dù lỡ tay đặt size hơi lố nhưng mà vẫn đẹp",,normal
11,taometnhq,2022-08-28 13:46 | Phân loại hàng: S,Quần xinh vl nên mua nha mn,,normal
18,teemo1795,"2022-12-27 23:40 | Phân loại hàng: 10,XL",,,normal
17,tfyk7covn6,"2022-12-28 11:06 | Phân loại hàng: Xanh Rêu,L",Tuyệt vời,,normal
10,thait_diee0423,"2024-07-03 13:06 | Phân loại hàng: QUẦN JEAN NHÚNG,M",Màu sắc: đúngChất liệu: tốtĐúng với mô tả: đúng đúngĐẹp khinh luoonnn á xinh lắm nhe mấy bà chuppi mặc là che dc bắp chân luôn á nên mua,,normal
11,thang141001,2023-02-21 00:07 | Phân loại hàng: Đen - M,"Chất liệu: không quá dàyMàu sắc: đúng 👍 👏Đúng với mô tả: 👍Mk 1m65 mặc lên form rất đẹp, chất liệu thì mk k ưng cho lắm nhưng chắc tùy vào cá nhân mỗi người, sản phẩm khá tốt mọi người lên trải nghiệm …",,normal
18,thanh_cheo,"2023-12-16 11:24 | Phân loại hàng: Hình 1,L",,,normal
8,thanh_nhi2020,"2023-07-27 11:13 | Phân loại hàng: Xanh,S",Quần đẹp nên mua,,normal
13,thanh_nhie28,"2023-02-27 13:01 | Phân loại hàng: 12,S",Chất vải đẹp,,normal
4,thanhhang.sp,"2023-12-29 11:11 | Phân loại hàng: Xám Đen,M",Quần fom xinh quá mn ạ mỗi tội mh oder sz to mặc rộng mà dài ngoằng đang không biết sửa sao :(( ai có nhu cầu mua nt zalo mh pass ạ 0962.668.132 mua 263k pass 220 ạ,,normal
11,thanhkhiem28,2023-06-27 12:28 | Phân loại hàng: Đen - L,Đúng với mô tả: chuẩnChất liệu: đúngMàu sắc: đen,,normal
17,thanhphuongtran99,"2022-12-06 01:27 | Phân loại hàng: Đen,S",Chất liệu: vaiMàu sắc: đenĐúng với mô tả: đúngGiao hàng nhanh. Hàng giống với hình ảnh sản phẩm. Ảnh và video mình mang tính chất minh hoạ,,normal
20,thanhtho12,"2019-07-17 14:03 | Phân loại hàng: Đỏ,M","Quần đẹp lắm ạ, em rất vừa ý",,normal
20,thanhtho12,"2019-08-02 19:55 | Phân loại hàng: Đen,M",Hàng em mua lần 2 rồi. Chuẩn form lắm ạ. Mặc rất ưng ý,,normal
18,thaohieu0943,"2024-03-19 16:36 | Phân loại hàng: Blackpink,XL",,,normal
18,thaohieu0943,"2024-08-02 23:28 | Phân loại hàng: Columbia,XL",,,normal
17,thaomynaa,"2022-11-21 20:35 | Phân loại hàng: Xanh Rêu,L",Chất liệu: kbtMàu sắc: xanhĐúng với mô tả: ddusngquần đẹp lắmmmm mặc thoải mái k bị nặng luon ak,,normal
13,thaonhiqb2019,"2023-06-30 13:58 | Phân loại hàng: 12,M","Đúng với mô tả: đúngChất liệu: thunMàu sắc: đenĐẹp nha mn, áo màu này dễ phối, mang vs cái j cũng thấy hợp hết, mua đi nha mn=>",,normal
18,thaonhiqb2019,"2023-06-30 13:58 | Phân loại hàng: Pennes,M","Đúng với mô tả: đúngÁo quá đẹp quá keo lun, mang mát vs thoải mái lắm, nên mua nha mn",,normal
14,thdoris157,"2023-06-23 10:10 | Phân loại hàng: Áo Lưới Xám,L",Áo ok nha nhma mng nên đặt lùi size lại form khá rộng á nên mình prefer lùi size,,normal
10,thindiu308,"2024-06-20 13:04 | Phân loại hàng: QUẦN JEAN NHÚNG,L","Chất liệu: jeanMàu sắc: xanhĐúng với mô tả: giống mẫuquần đẹp lúm luônn, ảnh đầu là do tui chỉnh nên nhìn màu hoiw bạc chứ. ở ngoài đẹp lúm, tui m55 nên mặc bị dàii quá tr nm đem đi cắt là ht liền",,normal
17,thinhngvngc237,"2023-01-05 12:24 | Phân loại hàng: Xanh Rêu,XXL",hàng tốt nên mua nhaa,,normal
6,thithi_collection,"2024-05-09 12:32 | Phân loại hàng: Ombre,S",Chất liệu: jeanMàu sắc: k giống ảnhmàu k giống ảnh. nhìn bên ngoài màu hơi cam cam vàng vàng kiểu j í. 0:04 1báo cáo,,normal
18,thoanguyen2909,"2023-12-14 19:48 | Phân loại hàng: Pennes,M",,,normal
20,thomthao1234509,"2021-10-16 20:01 | Phân loại hàng: Đen,XL",Vải đẹp shop nhiệt tình nhưng chân e dài qus mua bị ngắn chân e dài 103cm liền hic ib nhờ shop đổi vẫn được qtrong mình cod tiền hay kh thôi huhuu . Ủng hộ shop dài ạ,,normal
10,thophngtrntng,"2024-07-10 20:45 | Phân loại hàng: Áo Hoa,L","Đúng với mô tả: totShop gói hàng kĩ càng, hàng giống như hình, chất lượng chấp nhận đc, cảm ơn shop",,normal
17,thta.07,"2022-12-11 08:23 | Phân loại hàng: Quần Xanh Xám,S","ok lắm, muốn mặc rộng như ảnh thì nên mua M trở lên nha",,normal
10,thu_ri86,"2024-04-09 18:55 | Phân loại hàng: QUẦN JEAN NHÚNG,M",Đẹp nhoo,,normal
8,thucherry3,"2023-08-17 19:49 | Phân loại hàng: Hồng,M","Sp nhận về và ảnh chụp nó khác xa nhau .chất liệu là quần gió giống như nilon vậy ấy với giá tiền như vậy thì quá đắt,và màu thì nhạt đó là còn chưa giặt phai màu đó",,normal
15,thucphamthietyeu,2018-08-13 07:26,Shop phục vụ rất tốt Thời gian giao hàng rất nhanh,,normal
18,thuha182001,"2024-07-23 11:50 | Phân loại hàng: Trắng Phối Nơ,XL",,,normal
