ID,User,tanggal waktu,review,rating,date
7,y*****i,,"y*****i2024-07-13 11:55 | Phân loại hàng: Kem,MMàu sắc: 10/10Chất liệu: 10Đúng với mô tả: 100Vải đẹp lắm thêu cũng đẹp nữa huhu đúng là đáng đồng tiền mà. Ưng quá trời luôn 0:07 phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ. hữu ích?báo cáo","5 Sao (7,7k)","2024-07-13 11:55 | Phân loại hàng: Kem,M"
7,trangcao2403,,"trangcao24032024-06-09 23:40 | Phân loại hàng: Hồng,MVải okey nha mn. Trong tầm giá ạ. Mk mua 8c làm áo nhóm mặc đi bỉn ưng 0:08  phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.1báo cáo","5 Sao (7,7k)","2024-06-09 23:40 | Phân loại hàng: Hồng,M"
7,d*****7,,"d*****72024-07-31 21:12 | Phân loại hàng: Đen,LĐúng với mô tả: áo thunMàu sắc: đenVải mềm, 1m7 mặc áo dài qua mông, mặt sau đằng gáy, áo có thêu cả chữ 8YO 0:04 phản hồi của Người Bánv8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ. hữu ích?báo cáo","5 Sao (7,7k)","2024-07-31 21:12 | Phân loại hàng: Đen,L"
7,nguyenthaomy987,,"nguyenthaomy9872024-01-04 08:36 | Phân loại hàng: Kem,MMàu sắc: kemĐúng với mô tả: y như ảnhChất liệu: vãiRộng rãi thoải mái lắm luôn,xinh nữa,mọi người nên mua nha 0:08 phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ. hữu ích?báo cáo","5 Sao (7,7k)","2024-01-04 08:36 | Phân loại hàng: Kem,M"
7,quy_sang_2007,,"quy_sang_20072024-01-16 17:11 | Phân loại hàng: Kem,MMàu sắc: beĐúng với mô tả: đúngChất liệu: vải🔮Mua Regedit Uy Tín, Chất Lượng, Giá Rẻ 🔰Reg Đạn Thẳng, Ghim Đầu, Không Rung Tâm, Tăng Nhạy.... Tất Cả Đều Có ( Không Ban Acc 100% ) 🔮Liên Hệ: 0345520353 0:07phản hồi của Người Bán 8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ. hữu ích?báo cáo","5 Sao (7,7k)","2024-01-16 17:11 | Phân loại hàng: Kem,M"
7,hoangthixuancutee,,"hoangthixuancutee2024-03-31 08:28 | Phân loại hàng: Kem,MMàu sắc: dep@mọi người  9h40p sáng thứ 2 ngày 1/4 mình cần 35 bạn đi dự tại góc hoa kỳ tầng 3 Trung tâm số. Trang phục: đồng phục trường hoặc áo trắng quần sẫm màu, ăn mặc lịch sự. Bạn nào đi được không ạ?    phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ. hữu ích?báo cáo","5 Sao (7,7k)","2024-03-31 08:28 | Phân loại hàng: Kem,M"
7,mttho08,,"mttho082023-12-24 23:42 | Phân loại hàng: Kem,MĐúng với mô tả: MChất liệu: vảiMàu sắc: kemquá xink. săn sale có 85k cho 1 con áo quá tuyệt vời 0:12    phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ. hữu ích?báo cáo","5 Sao (7,7k)","2023-12-24 23:42 | Phân loại hàng: Kem,M"
7,y*****7,,"y*****72023-12-15 20:38 | Phân loại hàng: Đen,MMàu sắc: đenChất liệu: vảiĐúng với mô tả: đúngGiao nhanh , săn sale giá oki áo đẹp vừa vặn lắm nha , nên muaaaa 0:08     phản hồi của Người Bán 8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ. hữu ích?báo cáo","5 Sao (7,7k)","2023-12-15 20:38 | Phân loại hàng: Đen,M"
7,thuan200409,,"thuan2004092024-01-09 16:34 | Phân loại hàng: Kem,XLChất liệu: cotton mátĐúng với mô tả: mặc oke đúng form, khoi g bị chật quá, mọi ng nên mua trải nghiệmMàu sắc: kem 0:06  phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ. hữu ích?báo cáo","5 Sao (7,7k)","2024-01-09 16:34 | Phân loại hàng: Kem,XL"
7,ylink05,,"ylink052023-07-19 20:43 | Phân loại hàng: Trắng,MĐúng với mô tả: yépMàu sắc: trắngLần đầu mua luôn nè. Ok lắm !!! Mua tặng SN con bn nên chưa bt. Nh mà thấy xinh vs chất lượng 👌..... Lần sau sẽ mua cho mình há há............  phản hồi của Người Bán8YO LOCAL BRAND cảm ơn bạn yêu đã đánh giá cho shop. Chúc bạn yêu một ngày tốt lành, tràn đầy năng lượng và thật nhiều niềm vui nha. Love you <31báo cáo","5 Sao (7,7k)","2023-07-19 20:43 | Phân loại hàng: Trắng,M"
7,nquynh261,,"nquynh2612023-08-10 12:29 | Phân loại hàng: Đen,LHàng giao mất có 2 ngày thui mặc dù mình ở tỉnh lẻ🥲 lần đầu tiên mua hàng mà mình thấy ưng ý rùi đók😙 0:13  1báo cáo","5 Sao (7,7k)","2023-08-10 12:29 | Phân loại hàng: Đen,L"
7,n*****0,,"n*****02024-06-16 10:13 | Phân loại hàng: Đen,MĐúng với mô tả: depChất liệu: vảiMàu sắc: đenáo mặc đẹp, chuẩn from, mặc thoải mái, có thể mặc đi học, đi chơi 0:16  phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.hữu ích?báo cáo","5 Sao (7,7k)","2024-06-16 10:13 | Phân loại hàng: Đen,M"
7,ucnyhuki5q,,"ucnyhuki5q2023-04-24 20:38 | Phân loại hàng: Kem,LMàu sắc: màu beChất liệu: cotton mềmĐúng với mô tả: ĐúngCác họa tiết trên áo là thêu hết nha mn với chiếc áo thêu mà chỉ 119k thì rất rẻ luôn á chát liệu vải mát lắm mn ơi  1báo cáo","5 Sao (7,7k)","2023-04-24 20:38 | Phân loại hàng: Kem,L"
7,nguyenkimhoaphu26,,"nguyenkimhoaphu262023-05-07 17:04 | Phân loại hàng: Kem,MĐúng với mô tả: chuẩnChất liệu: okiMàu sắc: béOki lắm nha mn nhá 0:09    2báo cáo","5 Sao (7,7k)","2023-05-07 17:04 | Phân loại hàng: Kem,M"
7,.hine,,".hine2024-02-16 15:11 | Phân loại hàng: Xám đậm,LChất liệu: 🤷🏻‍♀️Đúng với mô tả: đúmMàu sắc: xámáoo đẹp 💯🧏🏻‍♀️ Can't hold me close, baby I want you to know that I'm never leaving 'Cause I'm Mrs. Snow, 'til death we'll be freezing Yeah, you are my home, my home for all seasons So come on, let's go 1báo cáo","5 Sao (7,7k)","2024-02-16 15:11 | Phân loại hàng: Xám đậm,L"
7,ljhu8pk_ot,,"ljhu8pk_ot2023-11-12 10:10 | Phân loại hàng: Xám,LChất liệu: tốtMàu sắc: đẹpĐúng với mô tả: chuẩnÁo vừa ý mình, lần sau sẽ ủng hộ típ kkkkkkkkkkkk 0:18 phản hồi của Người Bán8YO LOCAL BRAND cảm ơn bạn yêu đã đánh giá cho shop. Chúc bạn yêu một ngày tốt lành, tràn đầy năng lượng và thật nhiều niềm vui nha. Love you <3    1báo cáo","5 Sao (7,7k)","2023-11-12 10:10 | Phân loại hàng: Xám,L"
7,t*****p,,"t*****p2024-07-14 21:02 | Phân loại hàng: Đen,MÁo đep nha mn, chất vải ok lắm, k bt giặt máy có giữ đc vài k mà nhìn cx ok, giao hàng không lâu lắm 0:04 phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ. hữu ích?báo cáo","5 Sao (7,7k)","2024-07-14 21:02 | Phân loại hàng: Đen,M"
7,linhtran1392009,,"linhtran13920092024-04-29 21:59 | Phân loại hàng: Kem,MChất liệu: đúngMàu sắc: béĐúng với mô tả: ĐúngCặp nhận hàng về thấy to lắm nhưng chỉnh lại thì vẫn o sờ kê lắm Hàng rẻ nhưng đựng được nhiều sách to và nhiều lắm  Giao khá nhanh chất da khá dày chứ không mỏng quá From basic dễ đeo cho học sinh sinh viên Hánhnsbsjsndnjdjdnfnfjcncncncncncmvmgkgkg Nói tóm lại o kê lắm nên mua nha  Hình ảnh mang tính. Hất minh họa nha mấy bà con ươi hihih 0:05hữu ích?báo cáo","5 Sao (7,7k)","2024-04-29 21:59 | Phân loại hàng: Kem,M"
7,diemquynh3204,,"diemquynh32042023-08-20 20:06 | Phân loại hàng: Đen,MMàu sắc: đenChất liệu: vảiĐúng với mô tả: yesSăn sale nên rất rẻ có 89k thôi ấy nhưng vải ok lém nha mờ ra có giấy thơm nữa mặc ko nóng 1báo cáo","5 Sao (7,7k)","2023-08-20 20:06 | Phân loại hàng: Đen,M"
7,lthanhhng483,,"lthanhhng4832023-11-17 12:03 | Phân loại hàng: Kem,Lđẹp lắm nha mn oiii! lúc đầu mua cứ sợ rộng thấy mn nói quá trời nma đẹp lắm nha thường tui mặc size M mà size L vẫn ok thoi  tui m45 40cân mặc size L chỉ đến giữa đùi thoii thích rộng thì cứ thoải mái nhaaaa😍  phản hồi của Người Bán8YO LOCAL BRAND cảm ơn bạn yêu đã đánh giá cho shop. Chúc bạn yêu một ngày tốt lành, tràn đầy năng lượng và thật nhiều niềm vui nha. Love you <3  hữu ích?báo cáo","5 Sao (7,7k)","2023-11-17 12:03 | Phân loại hàng: Kem,L"
7,thuthao19806,,"thuthao198062023-11-14 18:07 | Phân loại hàng: Đen,MChất liệu: vaiĐúng với mô tả: đúngMàu sắc: đenvải dày đẹp ưng ý có điều cổ hơi nhỏ mình m55 nặng 42kg mua size M trùm mông nhưng cổ nhỏ mang vào hơi khó phản hồi của Người Bán8YO LOCAL BRAND cảm ơn bạn yêu đã đánh giá cho shop. Chúc bạn yêu một ngày tốt lành, tràn đầy năng lượng và thật nhiều niềm vui nha. Love you <3    hữu ích?báo cáo","5 Sao (7,7k)","2023-11-14 18:07 | Phân loại hàng: Đen,M"
7,_thutrangg.233,,"_thutrangg.2332024-01-27 17:00 | Phân loại hàng: Đen,LMàu sắc: đenChất liệu: vải thunĐúng với mô tả: 👍Áo nhận về đẹp, thơm, đóng gói ok  Áo mặc thoải mái, dễ chịu Sẽ ủng hộ tiếp  [QC] Co hoi TRUNG IPHONE 15 PRO, DONG HO APPLE WATCH, THE CAO khi lap dat Internet, hoa mang moi TB di dong tra sau, dang ky goi combo (data + TV360 Standard) tai cac Cua hang truc tiep va Dai ly uy quyen cap 2. CT ap dung tu 25/12/2023 - 05/02/2024. Thong tin chi tiet LH 18008119 (0d). Tu choi QC, soan TC3 gui 199. hữu ích?báo cáo","5 Sao (7,7k)","2024-01-27 17:00 | Phân loại hàng: Đen,L"
7,t*****5,,"t*****52024-04-09 15:16 | Phân loại hàng: Kem,LĐúng với mô tả: đúng với mô tảChất liệu: cotton siêu đẹpMàu sắc: màu kem siêu xinhtốt đáng mua đẹp 0:04    phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạhữu ích?báo cáo","5 Sao (7,7k)","2024-04-09 15:16 | Phân loại hàng: Kem,L"
7,hannn.0507,,"hannn.05072024-04-08 22:24 | Phân loại hàng: Kem,MÁo rẻ chất mềm mịn mát lắm nhé mình Đóng gói cẩn thận giao hàng nhanh 0:17 phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ. hữu ích?báo cáo","5 Sao (7,7k)","2024-04-08 22:24 | Phân loại hàng: Kem,M"
7,d*****4,,"d*****42024-01-08 22:56 | Phân loại hàng: Đen,LChất liệu: vải mát nhaĐúng với mô tả: đúngggMàu sắc: đennRẻ , đẹp, chất lueowngj , cũng được okkk 0:25 phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ. hữu ích?báo cáo","5 Sao (7,7k)","2024-01-08 22:56 | Phân loại hàng: Đen,L"
7,thuyhuongct2000,,"thuyhuongct20002024-05-07 21:19 | Phân loại hàng: Đen,LMàu sắc: ĐenChất liệu: cottonĐúng với mô tả: đúngÁo đẹp shop giao nhanh mặc thoải mái lắm,k có chỉ thừa 0:11 phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.hữu ích?báo cáo","5 Sao (7,7k)","2024-05-07 21:19 | Phân loại hàng: Đen,L"
7,tmlng817,,"tmlng8172024-07-18 22:58 | Phân loại hàng: Xám đậm,MÁo đẹp đúng với mô tả chật liệu vải mặc mát , các đường may chắc chắn và rõ nét , chỉ ko dễ bung ĐÁNG ĐỂ MUA!!!! 0:34phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ. hữu ích?báo cáo","5 Sao (7,7k)","2024-07-18 22:58 | Phân loại hàng: Xám đậm,M"
7,h*****9,,"h*****92024-07-24 01:47 | Phân loại hàng: Đen,LChất liệu: không quá mỏngĐúng với mô tả: đúngMàu sắc: đenkhông một vết chỉ thừa lun, chất liệu khá ổn, 0:29 phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ. hữu ích?báo cáo","5 Sao (7,7k)","2024-07-24 01:47 | Phân loại hàng: Đen,L"
7,t*****3,,"t*****32024-04-08 21:34 | Phân loại hàng: Đen,LMàu sắc: màu đenĐúng với mô tả: đúng mô tảChất liệu: vảiGiao hàng nhanh, chất áo ok, m62 mặc size L là đẹp 0:05 phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ. hữu ích?báo cáo","5 Sao (7,7k)","2024-04-08 21:34 | Phân loại hàng: Đen,L"
7,ptyen05,,"ptyen052023-06-03 17:36 | Phân loại hàng: Trắng,MÁo đẹp giá rẻ chất vải khá mát áo thơm nói chung là áo đẹp nên mua 0:07 phản hồi của Người Bán8YO LOCAL BRAND cảm ơn bạn yêu đã đánh giá cho shop. Chúc bạn yêu một ngày tốt lành, tràn đầy năng lượng và thật nhiều niềm vui nha. Love you <32báo cáo","5 Sao (7,7k)","2023-06-03 17:36 | Phân loại hàng: Trắng,M"
7,h*****1,,"h*****12024-07-07 23:35 | Phân loại hàng: Đen,LChất liệu: vải đẹpĐúng với mô tả: đúngMàu sắc: đenđẹp chất liệu tốt rất đáng tiền mn nên mua nhaaaaaaaa 0:05   phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ. hữu ích?báo cáo","5 Sao (7,7k)","2024-07-07 23:35 | Phân loại hàng: Đen,L"
7,p*****5,,"p*****52023-05-11 22:06 | Phân loại hàng: Đen,LChất liệu: VảiĐúng với mô tả: đúngMàu sắc: đenÁo ko bị mỏng mặc mát hình thêu nên k lo bị bong giặt thoải mái mỗi tội hình không đọc kĩ nên chọn size hơi rộng 2báo cáo","5 Sao (7,7k)","2023-05-11 22:06 | Phân loại hàng: Đen,L"
7,ngoctiennguyenthao,,"ngoctiennguyenthao2023-07-21 18:11 | Phân loại hàng: Đen,MMàu sắc: đenĐúng với mô tả: 👍Iuu áo đẹp lắm nhaa như trong ảnh vải đẹp nx kh bj nóng đâu mng nên mua nhaa áo mik mua mang hoqi rộng xí nhưng from vẫn đẹp  shop có tặng đôi vớ nx nha cho shop5 sao 0:30   phản hồi của Người Bán8YO LOCAL BRAND cảm ơn bạn yêu đã đánh giá cho shop. Chúc bạn yêu một ngày tốt lành, tràn đầy năng lượng và thật nhiều niềm vui nha. Love you <3hữu ích?báo cáo","5 Sao (7,7k)","2023-07-21 18:11 | Phân loại hàng: Đen,M"
7,trmthy797,,"trmthy7972024-06-02 11:10 | Phân loại hàng: Kem,MMàu sắc: đẹpChất liệu: thoáng, hơi nóngĐúng với mô tả: 👍Áo đẹp lắm nha, bên ngoài màu có hơi vàng 1 tí sẽ bị xỉn da, như video thì bên ngoài màu vàng hơn nữa á 0:17     phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.hữu ích?báo cáo","5 Sao (7,7k)","2024-06-02 11:10 | Phân loại hàng: Kem,M"
7,b_f_fgkvvr,,"b_f_fgkvvr2024-01-10 21:39 | Phân loại hàng: Đen,MMàu sắc: đẹp như hình nhaChất liệu: vải vừa vặn, ko mỏng đâu nhéÁo đẹp, hơn cả mong đợi hihi nên mua nha 0:09  phản hồi của Người Bán 8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ. hữu ích?báo cáo","5 Sao (7,7k)","2024-01-10 21:39 | Phân loại hàng: Đen,M"
7,c3iag1e7wj,,"c3iag1e7wj2023-07-14 21:46 | Phân loại hàng: Đen,LChất liệu: vảichuws gì nứaMàu sắc: đenĐúng với mô tả: đúngÁo đẹp mà giao hơi lâu xí á có cả giấy thơm luon á mình sẽ mua lâu dài ở shop này 0:15    phản hồi của Người Bán8YO LOCAL BRAND cảm ơn bạn yêu đã đánh giá cho shop. Chúc bạn yêu một ngày tốt lành, tràn đầy năng lượng và thật nhiều niềm vui nha. Love you <34báo cáo","5 Sao (7,7k)","2023-07-14 21:46 | Phân loại hàng: Đen,L"
7,hnavlox,,"hnavlox2024-01-20 15:48 | Phân loại hàng: Kem,MChất liệu: tốtMàu sắc: màu kemĐúng với mô tả: yeppppgiao hàng nhanh áo thơm lắm nha vải dày mặc thoải mái 0:04 phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ. 1báo cáo","5 Sao (7,7k)","2024-01-20 15:48 | Phân loại hàng: Kem,M"
7,ck0ltv1k5l,,"ck0ltv1k5l2023-05-10 11:38 | Phân loại hàng: Kem,MMàu sắc: kemChất liệu: ko biếtĐúng với mô tả: đúngÁo rất đẹp luôn,vải dày dặn nhưng ko bị nóng nha! Sẽ ủng hộ shop dài dài luôn nha 😘 1báo cáo","5 Sao (7,7k)","2023-05-10 11:38 | Phân loại hàng: Kem,M"
7,l*****n,,"l*****n2023-12-01 12:23 | Phân loại hàng: Kem,MMàu sắc: kemChất liệu: vải mịnĐúng với mô tả: đúngÁo đẹp ,cầm dày dặn nhưng mặc lên thì hơi mỏng ,mặc ko quá nóng ( có một số hình ảnh về một số hình thức này là do các cơ quan chức 20 có thể người đàn có khi nào có được sự quan tâm của các nhà khoa bảng hiệu hộp đèn chữ đơn giản là bạn bè và người dân trong khu vực này t cx đ thấy có hộp đựng trang trí như vậy thì tôi đã làm gì thế này thì chắc tầm nhìn của t lại nhập khẩu nguyên chiếc)- mang tính chất nhận xu 0:09    phản hồi của Người Bán 8YO LOCAL BRAND cảm ơn bạn yêu đã đánh giá cho shop. Chúc bạn yêu một ngày tốt lành, tràn đầy năng lượng và thật nhiều niềm vui nha. Love you <3  hữu ích?báo cáo","5 Sao (7,7k)","2023-12-01 12:23 | Phân loại hàng: Kem,M"
7,natural.house,,"natural.house2023-05-09 11:15 | Phân loại hàng: Green trendy,MVải dày mát, may đẹp. Hình thêu sắc nét. Rất đáng tiền. Màu xanh đúng ý mình nữa. Hài lòng lắm. Sẽ mua thêm nha. Cơ mà mới mua giá sale xong giờ quay lại thấy giá tăng 20K gồi huhu 0:07    2báo cáo","5 Sao (7,7k)","2023-05-09 11:15 | Phân loại hàng: Green trendy,M"
7,t*****9,,"t*****92023-12-23 11:18 | Phân loại hàng: Kem,MChất liệu: cottonMàu sắc: kemĐúng với mô tả: đúnggiao hàng nhanh, đóng gói cẩn thận có túi zip đàng hoàng, có giấy thơm. Hình thêu đẹp, đường may tương đối ổn, tuy nhiên vải có hơi mỏng so với giá thành ( nhấn mạnh là so với giá thoii ạ, chứ không phải mỏng dính nhaa ☺️)  nói chung là cũng đáng mua ạ 0:10   phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ. hữu ích?báo cáo","5 Sao (7,7k)","2023-12-23 11:18 | Phân loại hàng: Kem,M"
7,pd_9rb1fdy,,"pd_9rb1fdy2024-02-24 16:44 | Phân loại hàng: Đen,LChất liệu: thun cottonMàu sắc: đenMình mua 2 áo này size m và l nma cũng kh chênh lệnh nhau quá nhiều về form áo.Size l cũng chỉ rộng và hơn có 1 chút 0:10   phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ. 1báo cáo","5 Sao (7,7k)","2024-02-24 16:44 | Phân loại hàng: Đen,L"
7,n*****3,,"n*****32024-06-29 12:04 | Phân loại hàng: Đen,MMàu sắc: denĐúng với mô tả: đúngChất liệu: vải cottonÁo xinh lắm nha chất vải mát mềm lên dáng đẹp nên mua ạ 0:12 phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.1báo cáo","5 Sao (7,7k)","2024-06-29 12:04 | Phân loại hàng: Đen,M"
7,e*****n,,"e*****n2024-01-19 15:48 | Phân loại hàng: Kem,LMàu sắc: kemChất liệu: thunĐúng với mô tả: đúng với mô tảmở ra nghe mùi thơm, giao nhanh lắm nhé chất vải oke, không nóng cũng không quá mỏng nên mua  phản hồi của Người Bán 8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ. hữu ích?báo cáo","5 Sao (7,7k)","2024-01-19 15:48 | Phân loại hàng: Kem,L"
7,builecb97,,"builecb972023-04-25 14:00 | Phân loại hàng: Đen,MChất liệu: vảiĐúng với mô tả: đúngMàu sắc: đenVải ko co giãn nha. Nhưng chất vải dày dặn ok. Nói chung giá này là ổn (vì e gái mình mua suốt nên thấy đẹp đẹp lại mua theo nó). Tuy nhiên hi vọng shop chú thích kỹ ở thông tin là “hình in” hoặc “hình thêu” nha. Để dễ chọn lựa ấy 0:16   3báo cáo","5 Sao (7,7k)","2023-04-25 14:00 | Phân loại hàng: Đen,M"
