ID,User,rating,date,review
17,thanhdeyy,5 Sao (655),"2021-12-16 14:06 | Phân loại hàng: Trắng,S","thanhdeyy2021-12-16 14:06 | Phân loại hàng: Trắng,SÁo đẹp ạ hình in chắc chắn vải hơi mỏng nhưng phù hợp với giá tiền ạ giao hàng khá nhanh 0:09  1báo cáo"
17,diemmy1106,5 Sao (655),"2022-01-07 10:12 | Phân loại hàng: Hồng,M","diemmy11062022-01-07 10:12 | Phân loại hàng: Hồng,MÁo đẹp lắm ạ 😍, có điều là do vận chuyển xa nên hộp bị móp méo, rách😭. Giao hàng nhanh. Sẽ ủng hộ shop lần sau nữaaa 0:04 hữu ích?báo cáo"
17,n*****5,5 Sao (655),"2021-12-22 18:26 | Phân loại hàng: Hồng,L","n*****52021-12-22 18:26 | Phân loại hàng: Hồng,LHàng giao hơi lâu Chất lượng oke rất hợp giá tiền nhưng phải có giấy thơm Thì tuyệt vời hơnnn 0:06    1báo cáo"
17,h*****p,5 Sao (655),"2022-04-06 16:42 | Phân loại hàng: Trắng,M","h*****p2022-04-06 16:42 | Phân loại hàng: Trắng,MChất vải khá mát, hình in chất lượng, cứng cáp, áo khá to nên k cần chọn size để trừ hao 0:05 hữu ích?báo cáo"
17,_*****_,5 Sao (655),"2022-07-26 12:17 | Phân loại hàng: Trắng,S","_*****_2022-07-26 12:17 | Phân loại hàng: Trắng,SGiao hàng nhanh ạ. Giá rẻ mà chất áo rất đẹp luôn. In hình rõ nét ạ. 0:13 hữu ích?báo cáo"
17,m*****1,5 Sao (655),"2021-09-19 11:01 | Phân loại hàng: Hồng,M","m*****12021-09-19 11:01 | Phân loại hàng: Hồng,MSản phẩm tốt shop tư vấn nhiệt tình mn nên mua nha🥰🥰🥰🥰🥰🥰🤩🤩🤩🤩🤩🤩🤩🤩 0:11 1báo cáo"
17,zulalr1jok,5 Sao (655),"2022-08-06 17:50 | Phân loại hàng: Hồng,S","zulalr1jok2022-08-06 17:50 | Phân loại hàng: Hồng,SChất liệu: mÁt, hình in chắc chắnMàu sắc: hồng đẹp xĩuĐúng với mô tả: y chang nhaÁo rất đẹp, sẽ ủng hộ shop trg lần mua sau ❤️hữu ích?báo cáo"
17,ngochuyenhuyenngoc,5 Sao (655),"2021-09-06 20:07 | Phân loại hàng: Trắng,M","ngochuyenhuyenngoc2021-09-06 20:07 | Phân loại hàng: Trắng,MHình ảnh mang tính chất nhận xu . Sản phẩm tốt , nhân viên tư vấn nhiệt tình . Giao hàng nhanh . Đáng để mua . 5 sao cho shop .hữu ích?báo cáo"
17,nhungtriu882,5 Sao (655),"2022-08-18 06:53 | Phân loại hàng: Trắng,S","nhungtriu8822022-08-18 06:53 | Phân loại hàng: Trắng,SÁo đẹp lắm mn ạ, do hết màu hồng nên mình lấy màu trắng, vải đẹp k bị xù đâu nha,áo đúng như trong hình in hình rất cẩn thận, giao hàng nhanh gói hàng cẩn thận""hình ảnh chỉ mang tính chất nhận xu"" hữu ích?báo cáo"
17,ngocmai_2006,5 Sao (655),"2021-12-06 10:03 | Phân loại hàng: Hồng,L","ngocmai_20062021-12-06 10:03 | Phân loại hàng: Hồng,LĐẹp xuất sắc mà mk 50kg m63 mẹc size M là ok mà mk ưng rộng xíu nên mua L mn cân nhắc chọn size nha tại dài á mk mẹc size L dưới mông lận  Vải sịn lắm săn sale nên giá ok hình ảnh chỉ mang tính chất nhận xuhữu ích?báo cáo"
17,t*****4,5 Sao (655),"2021-07-27 10:33 | Phân loại hàng: Trắng,S","t*****42021-07-27 10:33 | Phân loại hàng: Trắng,SĐóng gói xinh cực kì Giao hàng nhanh Rep tin nhắn cũng nhanh nữa Nhưng chất áo chỉ ở mức ổn❤ 0:11 hữu ích?báo cáo"
17,tomyphuong.96,5 Sao (655),"2021-12-21 15:58 | Phân loại hàng: Hồng,M","tomyphuong.962021-12-21 15:58 | Phân loại hàng: Hồng,MMình mua đợt Sinh nhật Shoppee 12.12 thời gian shop chuẩn bị hàng hơi lâu nhưng đã có giải thích với mình rồi! Không uổng công mình mong đợi, áo đẹp không một tí chỉ thừa, tem thẻ cưng xĩu!! 0:05 1báo cáo"
17,hang_nguyen2266,5 Sao (655),"2021-07-29 22:14 | Phân loại hàng: Hồng,S","hang_nguyen22662021-07-29 22:14 | Phân loại hàng: Hồng,SDù dịch nhưng shop vẫn giao hàng nhanh hơn dự kiến rất nhiều. Đây là chiếc thứ 3 mình đặt shop rồi nên rất hóng tuy nhiên khi mở hàng có chút thất vọng vì chất vải k được như 2 áo trước (mỏng và k co giãn lắm) tuy nhiên vẫn ok ạ, hình in sắc nét. Lưu ý là nên đặt đúng size, form khá rộng ạ 0:05 2báo cáo"
17,oanhttk211,5 Sao (655),"2022-03-14 16:05 | Phân loại hàng: Trắng,S","oanhttk2112022-03-14 16:05 | Phân loại hàng: Trắng,SSản phẩm ok,  nên mua, giao hàng nhanh, chất lượng ổn so với giá tiền. Review chỉ mang tính chất lấy xu nhưng vì đáng mua nên vẫn review nha quí dịhữu ích?báo cáo"
17,087zvgfogt,5 Sao (655),"2021-10-16 10:43 | Phân loại hàng: Trắng,M","087zvgfogt2021-10-16 10:43 | Phân loại hàng: Trắng,MÁo siêu đẹp, chất vải dày dặn hình in đẹp , đóng gói cũng rất xịn sò, mua áo về mẹ mình cũng khen nữa , khuyên mọi người nên mua luônhữu ích?báo cáo"
17,thanh2008671,5 Sao (655),"2021-12-23 11:44 | Phân loại hàng: Hồng,L","thanh20086712021-12-23 11:44 | Phân loại hàng: Hồng,LÁo đẹp nên mua nha mọi người, vải dày dặn nói chung hợp với giá tiền 0:08 hữu ích?báo cáo"
17,h*****h,5 Sao (655),"2022-05-17 12:52 | Phân loại hàng: Hồng,L","h*****h2022-05-17 12:52 | Phân loại hàng: Hồng,LÁo vải đẹp, chất mát form ổn mặc lên rất đẹp. Shop giao nhanh, giá rẻ nữa. In hình chắc không bị nứt ạ 0:06 hữu ích?báo cáo"
17,thaongan01,5 Sao (655),"2021-07-08 17:48 | Phân loại hàng: Hồng,M","thaongan012021-07-08 17:48 | Phân loại hàng: Hồng,MMàu bên ngoài xinh xỉu á mnn ơii 🤪🤪 shop gói hàng đẹp lắmmm nhaa như mấy brand mình mua 3-400k luôn á 🤪❤️🤪 0:10 hữu ích?báo cáo"
17,tea.04,5 Sao (655),"2021-10-03 23:06 | Phân loại hàng: Hồng,S","tea.042021-10-03 23:06 | Phân loại hàng: Hồng,SMua đi các bạn, hình in đẹp, chất vải ok, mặc mát, form áo hơi thiên về nhỏ và dài, nhưng mà rất là ok, mình rất hài lòng, cho shop 5 sao 👍 Dịch nên giao hàng hơi lâu, nhận được hơn tuần rùi nhưng giờ mình mới đánh giá 😗    hữu ích?báo cáo"
17,linhthuytran251299,5 Sao (655),"2022-07-09 22:48 | Phân loại hàng: Hồng,M","linhthuytran2512992022-07-09 22:48 | Phân loại hàng: Hồng,MÁo chất đẹp nha shop chuẩn bị hàng khá nhanh nói chung là chim ưng hihi 0:05 hữu ích?báo cáo"
17,huynhbichtramhuynhgiabao,5 Sao (655),"2021-11-13 08:59 | Phân loại hàng: Hồng,M","huynhbichtramhuynhgiabao2021-11-13 08:59 | Phân loại hàng: Hồng,Mđóng gói kĩ mà do quá trình vận chuyển nên hợp hơi móp méo , mà áo xjnh lắm đáng tìn , mà do dịch nên giao hơi lâu wnsvidjxưkdkdhbsnđưbsjdjbwbsj  1báo cáo"
17,ngki1010,5 Sao (655),"2021-11-02 10:42 | Phân loại hàng: Hồng,M","ngki10102021-11-02 10:42 | Phân loại hàng: Hồng,MGiao hàng nhanh, ổn, áo đẹp, đóng gói gất ok. Mặc vừa, 44kg 1m6 size M mặc ok   hữu ích?báo cáo"
17,giangsoo1512,5 Sao (655),"2023-02-06 20:50 | Phân loại hàng: Trắng,S","giangsoo15122023-02-06 20:50 | Phân loại hàng: Trắng,SChất liệu: k để ýMàu sắc: trắngĐúng với mô tả: đúngvải đẹp, in kiểu này k lo bị bong námmnskamsnsksmna h/a và vid mang tc nhận xu vì lười quá k chụp đchữu ích?báo cáo"
17,anthuyen_00,5 Sao (655),"2021-11-20 18:20 | Phân loại hàng: Trắng,M","anthuyen_002021-11-20 18:20 | Phân loại hàng: Trắng,MVải đẹp xin lắm, đóng gói sản phẩm rất đẹp. Mà chắc do vận chuyển nên hộp có bị móp. Giao hàng nhanh  2báo cáo"
17,npthanhhien,5 Sao (655),"2021-10-22 15:33 | Phân loại hàng: Hồng,M","npthanhhien2021-10-22 15:33 | Phân loại hàng: Hồng,MDo dịch nên giao hàng lâu lắm nhưng bù lại thì áo chất lượng lắm nha ít chỉ thừa, hình in và logo xinh xĩu luôn 0:14   hữu ích?báo cáo"
17,sansison1234,5 Sao (655),"2022-01-10 17:22 | Phân loại hàng: Hồng,S","sansison12342022-01-10 17:22 | Phân loại hàng: Hồng,Smàu ở ngoài khác , kiểu hồng hồng cam cam , nhưng vẫn ok , áo dth 👍👍 0:061báo cáo"
17,k*****2,5 Sao (655),"2021-09-30 15:28 | Phân loại hàng: Hồng,M","k*****22021-09-30 15:28 | Phân loại hàng: Hồng,MÁo xinh lắm. Vải mặc lên khá mát ko có bị bí âu nha. Nên mua nha mn 0:05 hữu ích?báo cáo"
17,mailieu123,5 Sao (655),"2021-11-22 22:00 | Phân loại hàng: Hồng,M","mailieu1232021-11-22 22:00 | Phân loại hàng: Hồng,MXinh xẻo thật sự luôn, đặt 3 cái mà cái nào cũng ưng hết, 3 chữ dành cho shop: Sang-Xịn-Mịn.... Đợi hơi lâu 1 chút, cứ tưởng k đc giao nhưng shop rep nhiệt tình lắm lun, thanks sẽ ủng hộ lại❤️ 0:05 hữu ích?báo cáo"
17,h*****0,5 Sao (655),"2021-07-17 12:03 | Phân loại hàng: Hồng,S","h*****02021-07-17 12:03 | Phân loại hàng: Hồng,SÁo đẹp, dày dặn, giao hàng nhanh, đóng gói đẹp, 👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻 0:09hữu ích?báo cáo"
17,t*****7,5 Sao (655),"2022-01-18 16:55 | Phân loại hàng: Trắng,S","t*****72022-01-18 16:55 | Phân loại hàng: Trắng,Sáo rẻ mà chất lắm luôn mng ạ mà packaking dyeu dã man 0:52hữu ích?báo cáo"
17,n*****9,5 Sao (655),"2022-06-18 13:43 | Phân loại hàng: Trắng,L","n*****92022-06-18 13:43 | Phân loại hàng: Trắng,LGiao nhanh hàng in chất lượng áo đẹp from đúng rất là ok nha mọi người 0:04hữu ích?báo cáo"
17,phambinhnhi06,5 Sao (655),"2022-03-02 13:50 | Phân loại hàng: Hồng,M","phambinhnhi062022-03-02 13:50 | Phân loại hàng: Hồng,Mhình in siêu đẹp , giá rẻ rất ok vải cũng rất ổn nói chung là rất nên mua luôn 💯💯  hữu ích?báo cáo"
17,janjan2108,5 Sao (655),"2022-03-13 12:30 | Phân loại hàng: Trắng,S","janjan21082022-03-13 12:30 | Phân loại hàng: Trắng,SÁo chất tạm được! Nhưng hình in thì xinh xắn lắm. Nói chung cũng ổn! Nên mua nha 0:04 hữu ích?báo cáo"
17,8*****w,5 Sao (655),"2022-08-04 00:26 | Phân loại hàng: Hồng,M","8*****w2022-08-04 00:26 | Phân loại hàng: Hồng,MChất liệu: ok lắm nhaMàu sắc: màu hồng chứ màu gìĐúng với mô tả: đúngmặc ra đường ngta gọi là cái bạn áo hồng kia🥲hữu ích?báo cáo"
17,_*****9,5 Sao (655),"2022-06-03 20:02 | Phân loại hàng: Trắng,M","_*****92022-06-03 20:02 | Phân loại hàng: Trắng,MChất liệu: tốt, mặc thoáng mátMàu sắc: áo màu trắng xinh lắm nhe, hình in dthĐúng với mô tả: y hệt hình và miêu tả nhehữu ích?báo cáo"
17,p*****1,5 Sao (655),"2022-06-08 17:18 | Phân loại hàng: Trắng,M","p*****12022-06-08 17:18 | Phân loại hàng: Trắng,MChất liệu: cottonMàu sắc: trắngChất lượng sản phẩm tốt, giao hàng nhanh, đóng gói đẹp 0:04 hữu ích?báo cáo"
17,d*****c,5 Sao (655),"2021-10-11 18:31 | Phân loại hàng: Trắng,S","d*****c2021-10-11 18:31 | Phân loại hàng: Trắng,Sin sắc nét  vải mịn  OK lắm nha giao hàng nhanh  với giá này thì cũng được 0:08 hữu ích?báo cáo"
17,m*****9,5 Sao (655),"2022-06-12 16:50 | Phân loại hàng: Trắng,M","m*****92022-06-12 16:50 | Phân loại hàng: Trắng,MĐúng với mô tả: đúng như mô tảChất liệu: vẢi thunMàu sắc: trắngÁo ở ngoài đẹp hơn trên hình nữa, vải đẹp, rất đáng muahữu ích?báo cáo"
17,n*****8,5 Sao (655),"2022-04-04 16:25 | Phân loại hàng: Trắng,L","n*****82022-04-04 16:25 | Phân loại hàng: Trắng,LChất đẹp , giao hàng nhanh sp ok rất đáng đồng tiền  hữu ích?báo cáo"
17,nhungnayoo,5 Sao (655),"2021-10-11 12:02 | Phân loại hàng: Hồng,S","nhungnayoo2021-10-11 12:02 | Phân loại hàng: Hồng,SÁo của brand này chất đẹp lắm. Form áo rộng thích hợp với những bạn thích mặc rộng thôi nha hữu ích?báo cáo"
17,n*****3,5 Sao (655),"2022-01-25 15:55 | Phân loại hàng: Trắng,L","n*****32022-01-25 15:55 | Phân loại hàng: Trắng,LÁo xinh xắn vải dày dặg okkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk lắm 0:10 hữu ích?báo cáo"
17,Người dùng Shopee,5 Sao (655),"2022-01-02 17:23 | Phân loại hàng: Hồng,M","Người dùng Shopee2022-01-02 17:23 | Phân loại hàng: Hồng,MHàng xinh, xịn nhân viên tư vấn rất chi là nhiệt tình ạ❤️hữu ích?báo cáo"
17,Người dùng Shopee,5 Sao (655),"2021-12-31 12:49 | Phân loại hàng: Trắng,M","Người dùng Shopee2021-12-31 12:49 | Phân loại hàng: Trắng,MĐóng gói kĩ càng, from áo đẹp, chất vải mát,shop tư vấn nhiệt tình ,hàng giao nhanh ,còn được tặng quàhữu ích?báo cáo"
17,n*****7,5 Sao (655),"2022-04-08 12:43 | Phân loại hàng: Trắng,M","n*****72022-04-08 12:43 | Phân loại hàng: Trắng,MÁo xinkk lắm Chất đẹp lunnn ạ Lần sau sẽ quay lại ủnggggg hộ shoppppp  hữu ích?báo cáo"
17,tuyetngan1912,5 Sao (655),"2021-09-29 15:54 | Phân loại hàng: Hồng,M","tuyetngan19122021-09-29 15:54 | Phân loại hàng: Hồng,MMùa dịch nhưng giao hàng nhanh, sản phẩm giống hình, form đẹp, sẽ ủng hộ tiếphữu ích?báo cáo"
17,hane12,5 Sao (655),"2021-10-08 12:47 | Phân loại hàng: Trắng,M","hane122021-10-08 12:47 | Phân loại hàng: Trắng,MÁo thun xinh nha mình dặn shop ship nhanh mà shop ship siêu nhanh nha mình 40kg 1m58 mặc che mông nhiều hữu ích?báo cáo"
17,ntvyy299,5 Sao (655),"2022-05-24 14:52 | Phân loại hàng: Trắng,M","ntvyy2992022-05-24 14:52 | Phân loại hàng: Trắng,Mvì mình cần gấp nên đã nhờ shop gửi hàng nhanh, shop rất có tâm nên đã gửi sớm cho mình. Mình đặt cho em mình 1m50, 44kg mặc size M thì dài với nó nhưng mà nhìn thụng thụng cũng yêu. Về hình in thì sắc nét, dễ thương lắm, điểm trừ duy nhất là vải áo hơi mỏng nhé. Mong shop sẽ cải thiện về vấn đề nay hữu ích?báo cáo"
17,phampham1510,5 Sao (655),"2022-03-29 10:40 | Phân loại hàng: Hồng,S","phampham15102022-03-29 10:40 | Phân loại hàng: Hồng,SÁo vải đẹp lắm ạ. Đóng gói hàng cũng dễ thương. Nói chung là hơi bị chim ưng lắm nha 0:05 hữu ích?báo cáo"
17,v*****h,5 Sao (655),"2022-01-30 19:35 | Phân loại hàng: Hồng,S","v*****h2022-01-30 19:35 | Phân loại hàng: Hồng,SMình rất thích cách đóng gói của shop, áo xinh, vừa size 💖 Sẽ ủng hộ shop lâu dài 💖hữu ích?báo cáo"
17,dua29,5 Sao (655),"2022-03-21 19:54 | Phân loại hàng: Hồng,L","dua292022-03-21 19:54 | Phân loại hàng: Hồng,LBên ngoài màu hơi kiểu cam hồng í mng. Kiểu hồng phấn ấy ạ. 1m70 56kg sz L nhé 0:05 1báo cáo"
17,soul_ag,5 Sao (655),"2022-12-09 07:31 | Phân loại hàng: Trắng,L","soul_ag2022-12-09 07:31 | Phân loại hàng: Trắng,LĐóng gói cẩn thận, giao hàng đúng mẫu mình chọn. Chúc shop bình an may mắn và thịnh vượng. 0:09 hữu ích?báo cáo"
17,d*****a,5 Sao (655),"2021-10-13 13:21 | Phân loại hàng: Hồng,L","d*****a2021-10-13 13:21 | Phân loại hàng: Hồng,LSăn sale 10/10 nên quất luôn 3 cái, shop là điểm 10🥴🥴🥴🥴🥴🥴🥴🥴🥴🥴 0:06 hữu ích?báo cáo"
17,nhithonglkdn,5 Sao (655),"2022-01-19 13:57 | Phân loại hàng: Hồng,L","nhithonglkdn2022-01-19 13:57 | Phân loại hàng: Hồng,LÁo đẹp lắm nha màu hồng xinh xỉu form chuẩn tiệt dời giao hàng nhanh chóng hữu ích?báo cáo"
17,n*****.,5 Sao (655),"2022-03-30 18:44 | Phân loại hàng: Hồng,S","n*****.2022-03-30 18:44 | Phân loại hàng: Hồng,SHình ảnh không liên quan. Áo xinh có hộp đẹp ạ. Chất vải không bằng với các local brand khác mình từng mua nhưng mà so với giá là rất ổn áp rồi ạ ❤ Hình in xịn màu hồng phấn í ưng dã man 👍 0:29hữu ích?báo cáo"
17,buiquehuongch,5 Sao (655),"2022-02-12 10:49 | Phân loại hàng: Hồng,S","buiquehuongch2022-02-12 10:49 | Phân loại hàng: Hồng,SDo mình chụp xấu thôi á chớ áo siu siu đẹp nha màu tươi cực ý áo chất lượng lắm mà size s mình mặc vẫn hơi rộng tí 0:13  hữu ích?báo cáo"
17,nbich2009,5 Sao (655),"2022-04-03 12:38 | Phân loại hàng: Hồng,S","nbich20092022-04-03 12:38 | Phân loại hàng: Hồng,SHàng giao nhanh lắm ạaaa  Mk mặc áo size S nên hơi bé:(  Áo đẹp , logo rõ  Nên muaaa , sẽ ủng hộ shop lâu dài 💗🥳 0:26 hữu ích?báo cáo"
17,trankimlr,5 Sao (655),"2021-12-17 11:11 | Phân loại hàng: Hồng,M","trankimlr2021-12-17 11:11 | Phân loại hàng: Hồng,MNhận được em này cực kì ưng luôn, đóng gói hàng cẩn thận, thực tế cũng giống y trên mẫu, iu shop😘❤️❤️❤️ hữu ích?báo cáo"
17,30s7rguz13,5 Sao (655),"2021-08-19 12:39 | Phân loại hàng: Trắng,M","30s7rguz132021-08-19 12:39 | Phân loại hàng: Trắng,MÁo xinh dã mann mọi người ơiii🥺 hộp cũng xinh shop rất nhiệt tình dễ mến❤️ hữu ích?báo cáo"
17,d*****3,5 Sao (655),"2021-11-23 18:07 | Phân loại hàng: Hồng,M","d*****32021-11-23 18:07 | Phân loại hàng: Hồng,MSản phẩm y hình chất lượng giao hàng nhanh mọi người nên mua nhé ủng hộ shop dài dài2báo cáo"
17,seuniiii,5 Sao (655),"2021-10-30 15:16 | Phân loại hàng: Hồng,S","seuniiii2021-10-30 15:16 | Phân loại hàng: Hồng,SGiao hàng nhanh, áo đẹp, chát vải tốt, áo dạng freesize nên mặc thoải mái hữu ích?báo cáo"
17,punny2606,5 Sao (655),"2021-10-01 22:16 | Phân loại hàng: Trắng,M","punny26062021-10-01 22:16 | Phân loại hàng: Trắng,MHình ảnh chỉ minh hoạ thui,áo oki lắm nha mọi người hữu ích?báo cáo"
17,n*****k,5 Sao (655),"2022-05-17 19:10 | Phân loại hàng: Hồng,L","n*****k2022-05-17 19:10 | Phân loại hàng: Hồng,LÁo xinh lắm lun vải cũng đẹp nữa. Sẽ ủng hộ shop nhìu:))) video mang tính minh hoạ:) hữu ích?báo cáo"
17,nguyennguyenphung12,5 Sao (655),"2021-07-17 16:27 | Phân loại hàng: Hồng,S","nguyennguyenphung122021-07-17 16:27 | Phân loại hàng: Hồng,SSp phẩm rất chất lượng giá cả lại siêu rẻ mình rất hài lòng hàng siêu xinh  hữu ích?báo cáo"
17,1zfrv7k4c6,5 Sao (655),"2021-10-06 19:15 | Phân loại hàng: Hồng,L","1zfrv7k4c62021-10-06 19:15 | Phân loại hàng: Hồng,LSản phẩm tuyệt vời chất khá OK giao hàng nhanh:)))))))))))) hữu ích?báo cáo"
17,linhviolet1509,5 Sao (655),"2021-07-28 14:57 | Phân loại hàng: Trắng,M","linhviolet15092021-07-28 14:57 | Phân loại hàng: Trắng,MÁo chất thun đẹp, mua shop nhiều lần rồi ❤❤hữu ích?báo cáo"
17,t*****7,5 Sao (655),"2021-10-25 03:14 | Phân loại hàng: Trắng,M","t*****72021-10-25 03:14 | Phân loại hàng: Trắng,MHình ảnh không liên quan Áo đẹp, xinh, vừa vặn, giá ổn so với chất lượng.....1báo cáo"
17,loannn21,5 Sao (655),"2022-04-06 18:20 | Phân loại hàng: Hồng,M","loannn212022-04-06 18:20 | Phân loại hàng: Hồng,MVải đẹp nha mn chất lượng lắm, hình siêu néthữu ích?báo cáo"
17,n*****2,5 Sao (655),"2021-10-14 18:35 | Phân loại hàng: Hồng,L","n*****22021-10-14 18:35 | Phân loại hàng: Hồng,LÁo xịn nên mua canh sale được giá siêu hời hehehehehehhehehehe 0:05 hữu ích?báo cáo"
17,p*****1,5 Sao (655),"2021-11-16 20:57 | Phân loại hàng: Hồng,M","p*****12021-11-16 20:57 | Phân loại hàng: Hồng,MÁo đẹp đóng gói kỹ càng 0:09 hữu ích?báo cáo"
17,changchang1023,5 Sao (655),"2021-07-16 22:01 | Phân loại hàng: Hồng,L","changchang10232021-07-16 22:01 | Phân loại hàng: Hồng,LGiao hàng siêu nhanh, có hộp xịn xò. Áo k quá dày cũng k quá mỏng, mặc k nóng. Mỗi tội hơi dài, mình mặc gần đến đầu gối. 0:04hữu ích?báo cáo"
17,quynhanhcz,5 Sao (655),"2021-11-12 18:46 | Phân loại hàng: Hồng,L","quynhanhcz2021-11-12 18:46 | Phân loại hàng: Hồng,LKhông có gì để chê đâu nha, nên mua liền đi mn ơi. Hàng đẹp quá mức tưởng tượng luôn đó. Tuy nhiên size sẽ hơi nhỏ nên cần cân nhắc xíu nhé 0:08 1báo cáo"
17,_*****n,5 Sao (655),"2022-06-09 15:13 | Phân loại hàng: Hồng,M","_*****n2022-06-09 15:13 | Phân loại hàng: Hồng,MChất liệu: áo in hình đẹp lắm ạ nên muaaaa nhaaa=)) hữu ích?báo cáo"
17,thuyngocv124578,5 Sao (655),"2021-12-16 19:39 | Phân loại hàng: Trắng,S","thuyngocv1245782021-12-16 19:39 | Phân loại hàng: Trắng,SNên mua nha!!! 0:09     1báo cáo"
17,p*****3,5 Sao (655),"2021-07-16 09:02 | Phân loại hàng: Hồng,M","p*****32021-07-16 09:02 | Phân loại hàng: Hồng,MGiao hàng nhanh mà áo đẹp lắm ạ  Mọi người nên mua nhé  Chất đẹp mà ưng lắm ạ 0:16  hữu ích?báo cáo"
17,bichngoc271207,5 Sao (655),"2021-11-29 14:27 | Phân loại hàng: Hồng,M","bichngoc2712072021-11-29 14:27 | Phân loại hàng: Hồng,MHàng đẹp đóng gói cẩn thận Hình ảnh và video chỉ mang tính chất nhận xu1báo cáo"
17,v*****h,5 Sao (655),"2022-01-11 15:10 | Phân loại hàng: Hồng,L","v*****h2022-01-11 15:10 | Phân loại hàng: Hồng,LChất lượng sản phẩm tuyệt vời đóng gói sản phẩm chất lượng hình ảnh chỉ mang tính chất nhận xu1báo cáo"
17,g*****h,5 Sao (655),"2021-10-17 13:09 | Phân loại hàng: Hồng,M","g*****h2021-10-17 13:09 | Phân loại hàng: Hồng,MSản phẩm chất lượng lắm luôn í.shipper thân thiện .có điều giao hơi lâu 1 xí.thông cảm được vì do dịch. 0:04 hữu ích?báo cáo"
17,hh0v8r9vhz,5 Sao (655),"2022-07-03 19:35 | Phân loại hàng: Hồng,M","hh0v8r9vhz2022-07-03 19:35 | Phân loại hàng: Hồng,MChất liệu: vải dày đẹpMàu sắc: tuyệt vờiĐúng với mô tả: yeshữu ích?báo cáo"
17,euvfdujb4687,5 Sao (655),"2022-02-23 13:03 | Phân loại hàng: Hồng,S","euvfdujb46872022-02-23 13:03 | Phân loại hàng: Hồng,SChất lượng sản phẩm tốt nên mua nha mọi người hihihi giao hàng tốt hữu ích?báo cáo"
17,do_diep_anh_2211,5 Sao (655),"2021-11-09 20:19 | Phân loại hàng: Hồng,M","do_diep_anh_22112021-11-09 20:19 | Phân loại hàng: Hồng,MHình ảnh chỉ mang tính chất minh hoạ nhưng áo đẹp ok ok là một lần này là của t cũng chịu khó làm lắm không sao hết em ạ anh có biết gì về chưa z cho t cái tờ này có gì em cũng chẳng hiểu4báo cáo"
17,thuy_phuong.2003,5 Sao (655),"2021-10-13 13:12 | Phân loại hàng: Trắng,S","thuy_phuong.20032021-10-13 13:12 | Phân loại hàng: Trắng,SÁo đẹp lắm ạ chất vải dày dặn hình thì siêu cute rất hợp giá tiênd😍😍😍 0:07hữu ích?báo cáo"
17,v*****n,5 Sao (655),"2022-11-15 11:40 | Phân loại hàng: Trắng,S","v*****n2022-11-15 11:40 | Phân loại hàng: Trắng,SChất liệu: tốtMàu sắc: đẹpĐúng với mô tả: đúngĐẹp đúng trong hình,phù hợp với giá tiền bỏ ra hữu ích?báo cáo"
17,Người dùng Shopee,5 Sao (655),"2022-07-05 17:52 | Phân loại hàng: Hồng,S","Người dùng Shopee2022-07-05 17:52 | Phân loại hàng: Hồng,SChất liệu: vải khá dày, mát ổn lắm nèMàu sắc: hồngĐúng với mô tả: đúng nhégiao hàng rất nhanh ưng lắm ạhữu ích?báo cáo"
17,nguyenthikieutien06,5 Sao (655),"2021-12-28 12:34 | Phân loại hàng: Hồng,L","nguyenthikieutien062021-12-28 12:34 | Phân loại hàng: Hồng,LÁo đẹp, giao nhanh chắc chắn sẽ ủng hộ shop tiếp  hữu ích?báo cáo"
17,hoangphuonganh286,5 Sao (655),"2022-04-24 21:48 | Phân loại hàng: Hồng,L","hoangphuonganh2862022-04-24 21:48 | Phân loại hàng: Hồng,LÁo đẹp chất vải mát mẻ mặc thoải mái dễ chịu lầm sau sẽ tiếp tục ủng hộ hữu ích?báo cáo"
17,ngocxinhhhhhhh,5 Sao (655),"2022-01-07 16:25 | Phân loại hàng: Hồng,M","ngocxinhhhhhhh2022-01-07 16:25 | Phân loại hàng: Hồng,Mmua đại để mang với đôi giày cho nó chung tông nhưng mà ưng quá, mặc quoài luôn;-;  hữu ích?báo cáo"
17,bao_vy1990,5 Sao (655),"2021-12-26 14:05 | Phân loại hàng: Trắng,M","bao_vy19902021-12-26 14:05 | Phân loại hàng: Trắng,MÁo đẹp giống như hình 😍 bn nào có ý định mua thì nên mua nha🥰🥰🥰🥰🥰🥰🥰🥰 0:30  hữu ích?báo cáo"
17,tuilagoodgirl,5 Sao (655),"2022-01-02 20:11 | Phân loại hàng: Hồng,M","tuilagoodgirl2022-01-02 20:11 | Phân loại hàng: Hồng,MLần đầu mua hàng của shop này mà ưng bụng cực 😍 tư vấn nhiệt tình mà lại dễ thương nữa,mik rất thích,  hàng về tới tay bị móp rất nhiều. áo đẹp dày dặn có đều form tay ko vừa ý mik lắm, nhưng ko s, vẫn cho shop 5 sao😘 hữu ích?báo cáo"
17,u*****b,5 Sao (655),"2022-01-27 17:27 | Phân loại hàng: Hồng,L","u*****b2022-01-27 17:27 | Phân loại hàng: Hồng,LÁo đẹp quá huhu mê xĩu up xĩu down đúng loại vải em thích lun size mê xĩu 0:04hữu ích?báo cáo"
